MMSI,BaseDateTime,LAT,LON,SOG,COG,Heading,VesselName,IMO,CallSign,VesselType,Status,Length,Width,Draft,Cargo,TransceiverClass
368084470,2022-12-08T00:03:22,30.07183,-90.8983,2,239.4,126,LAILA ADELE,,WDK7438,31,12,5,19,3,57,A
368084470,2022-12-08T00:04:23,30.07083,-90.89767,5.6,139.9,124,LAILA ADELE,,WDK7438,31,12,5,19,3,57,A
368084470,2022-12-08T00:05:25,30.0702,-90.8967,2.8,120.5,95,LAILA ADELE,,WDK7438,31,12,5,19,3,57,A
368084430,2022-12-08T00:00:09,30.07054,-90.89621,0.3,291,511,MADISON NICOLE,IMO7207906,WDK7572,31,0,24,9,2.4,31,A
368084430,2022-12-08T00:01:18,30.06992,-90.89662,2.3,206.1,511,MADISON NICOLE,IMO7207906,WDK7572,31,0,24,9,2.4,31,A
368084430,2022-12-08T00:02:28,30.06849,-90.89608,6.8,146.8,511,MADISON NICOLE,IMO7207906,WDK7572,31,0,24,9,2.4,31,A
368084430,2022-12-08T00:03:37,30.06664,-90.89429,7.8,134.7,511,MADISON NICOLE,IMO7207906,WDK7572,31,0,24,9,2.4,31,A
368084430,2022-12-08T00:05:58,30.06329,-90.88974,7.9,116.5,511,MADISON NICOLE,IMO7207906,WDK7572,31,0,24,9,2.4,31,A
368084430,2022-12-08T00:04:49,30.06479,-90.89215,8,131.5,511,MADISON NICOLE,IMO7207906,WDK7572,31,0,24,9,2.4,31,A
368084380,2022-12-08T00:00:00,46.16924,-123.91368,0,0,511,FATE HUNTER,IMO803775000,WDK7428,30,15,22,6,3,30,A
368084380,2022-12-08T00:01:01,46.16926,-123.91366,0,0,511,FATE HUNTER,IMO803775000,WDK7428,30,15,22,6,3,30,A
368084380,2022-12-08T00:02:10,46.16923,-123.9137,0,0,511,FATE HUNTER,IMO803775000,WDK7428,30,15,22,6,3,30,A
368084380,2022-12-08T00:03:11,46.16927,-123.91368,0,0,511,FATE HUNTER,IMO803775000,WDK7428,30,15,22,6,3,30,A
368084380,2022-12-08T00:04:19,46.16924,-123.91367,0,245.6,511,FATE HUNTER,IMO803775000,WDK7428,30,15,22,6,3,30,A
368084380,2022-12-08T00:05:20,46.16924,-123.91365,0,0,511,FATE HUNTER,IMO803775000,WDK7428,30,15,22,6,3,30,A
368084380,2022-12-08T00:06:22,46.16927,-123.91369,0,0,511,FATE HUNTER,IMO803775000,WDK7428,30,15,22,6,3,30,A
368084250,2022-12-08T00:02:54,31.8909,-81.06199,0,334.2,511,HONEY QUEEN,IMO0000000,WDK7415,37,,12,6,,,B
368084250,2022-12-08T00:05:53,31.8909,-81.062,0,334.2,511,HONEY QUEEN,IMO0000000,WDK7415,37,,12,6,,,B
368084240,2022-12-08T00:00:00,45.85956,-124.10533,4.3,355.1,347,SEA HAWK,IMO7729526,WDK7414,52,0,34,10,0.7,52,A
368084240,2022-12-08T00:01:01,45.86077,-124.10555,4.4,352,347,SEA HAWK,IMO7729526,WDK7414,52,0,34,10,0.7,52,A
368084240,2022-12-08T00:02:02,45.86201,-124.10579,4.4,351,347,SEA HAWK,IMO7729526,WDK7414,52,0,34,10,0.7,52,A
368084240,2022-12-08T00:03:03,45.86321,-124.10602,4.4,351.4,347,SEA HAWK,IMO7729526,WDK7414,52,0,34,10,0.7,52,A
368084240,2022-12-08T00:05:06,45.86571,-124.10654,4.4,351.4,347,SEA HAWK,IMO7729526,WDK7414,52,0,34,10,0.7,52,A
368084240,2022-12-08T00:04:04,45.86446,-124.10628,4.4,351.7,346,SEA HAWK,IMO7729526,WDK7414,52,0,34,10,0.7,52,A
368084230,2022-12-08T00:02:54,38.56238,-121.54608,0,76.7,305,BELINDA BRUSCO,,WDK7413,31,5,20,8,2.5,31,A
368084140,2022-12-08T00:00:05,30.06865,-90.89597,7.6,142.8,150,KOLBI MICHELLE,,WDK7405,31,5,0,0,2.8,31,A
368084140,2022-12-08T00:01:13,30.0664,-90.8942,9.1,139.5,135,KOLBI MICHELLE,,WDK7405,31,5,0,0,2.8,31,A
368084140,2022-12-08T00:02:23,30.06445,-90.89164,9.1,129.5,129,KOLBI MICHELLE,,WDK7405,31,5,0,0,2.8,31,A
368084140,2022-12-08T00:03:35,30.06273,-90.88882,9,112.8,104,KOLBI MICHELLE,,WDK7405,31,5,0,0,2.8,31,A
368084140,2022-12-08T00:04:45,30.06204,-90.88555,9.1,96.7,93,KOLBI MICHELLE,,WDK7405,31,5,0,0,2.8,31,A
368084090,2022-12-08T00:00:01,29.70719,-95.04634,0,1.8,0,LARRY B WHIPPLE,,WDK7401,57,12,23,10,3,57,A
368084090,2022-12-08T00:01:12,29.70718,-95.04634,0.1,1.8,0,LARRY B WHIPPLE,,WDK7401,57,12,23,10,3,57,A
368084090,2022-12-08T00:02:22,29.70721,-95.04634,0.1,1.8,3,LARRY B WHIPPLE,,WDK7401,57,12,23,10,3,57,A
368084090,2022-12-08T00:03:32,29.70722,-95.04632,0,1.8,3,LARRY B WHIPPLE,,WDK7401,57,12,23,10,3,57,A
368084090,2022-12-08T00:04:41,29.70723,-95.04634,0,1.8,3,LARRY B WHIPPLE,,WDK7401,57,12,23,10,3,57,A
368084090,2022-12-08T00:05:52,29.70721,-95.04632,0,1.8,1,LARRY B WHIPPLE,,WDK7401,57,12,23,10,3,57,A
368084040,2022-12-08T00:00:02,39.34292,-81.35614,0,360,58,MISS IVY BRYNNE,,WDK7396,32,0,38,11,3.2,57,A
368084040,2022-12-08T00:01:13,39.3429,-81.35611,0,360,58,MISS IVY BRYNNE,,WDK7396,32,0,38,11,3.2,57,A
368084040,2022-12-08T00:02:22,39.34293,-81.35614,0,360,59,MISS IVY BRYNNE,,WDK7396,32,0,38,11,3.2,57,A
368084040,2022-12-08T00:03:32,39.34292,-81.35612,0,360,59,MISS IVY BRYNNE,,WDK7396,32,0,38,11,3.2,57,A
368084040,2022-12-08T00:05:52,39.34294,-81.35615,0,360,59,MISS IVY BRYNNE,,WDK7396,32,0,38,11,3.2,57,A
368084040,2022-12-08T00:07:02,39.34291,-81.35611,0,360,58,MISS IVY BRYNNE,,WDK7396,32,0,38,11,3.2,57,A
368083910,2022-12-08T00:01:55,48.75722,-122.50561,0,360,511,ISLAND TIME,IMO0000000,,37,,10,3,,,B
368083910,2022-12-08T00:04:53,48.75721,-122.50562,0,360,511,ISLAND TIME,IMO0000000,,37,,10,3,,,B
368083790,2022-12-08T00:00:01,33.31148,-88.31497,5.6,140.1,140,YELLOWHAMMER,,WDK7372,57,15,30,9,0,57,A
368083790,2022-12-08T00:01:22,33.30987,-88.31335,5.6,139.5,137,YELLOWHAMMER,,WDK7372,57,15,30,9,0,57,A
368083790,2022-12-08T00:04:01,33.30708,-88.30978,5.5,124.5,124,YELLOWHAMMER,,WDK7372,57,15,30,9,0,57,A
368083790,2022-12-08T00:02:41,33.30838,-88.31172,5.5,133.2,129,YELLOWHAMMER,,WDK7372,57,15,30,9,0,57,A
368083790,2022-12-08T00:05:52,33.30552,-88.3069,5.6,127.6,132,YELLOWHAMMER,,WDK7372,57,15,30,9,0,57,A
368083770,2022-12-08T00:00:14,46.1079,-122.95911,0,360,511,SUPPORT,,WDK7370,31,0,15,4,3.1,31,A
368083770,2022-12-08T00:01:16,46.10793,-122.95908,0,360,511,SUPPORT,,WDK7370,31,0,15,4,3.1,31,A
368083770,2022-12-08T00:02:24,46.10795,-122.95909,0,360,511,SUPPORT,,WDK7370,31,0,15,4,3.1,31,A
368083770,2022-12-08T00:04:45,46.10793,-122.95908,0,360,511,SUPPORT,,WDK7370,31,0,15,4,3.1,31,A
368083770,2022-12-08T00:03:44,46.10792,-122.95912,0.1,18.1,511,SUPPORT,,WDK7370,31,0,15,4,3.1,31,A
368083770,2022-12-08T00:05:54,46.10792,-122.95911,0,360,511,SUPPORT,,WDK7370,31,0,15,4,3.1,31,A
368083620,2022-12-08T00:00:32,47.53974,-122.64503,0.2,360,511,LAXEY,IMO0000000,WDK7354,37,,0,0,,,B
368083620,2022-12-08T00:03:04,47.53981,-122.64505,0.8,360,511,LAXEY,IMO0000000,WDK7354,37,,0,0,,,B
368083620,2022-12-08T00:06:19,47.53981,-122.64498,0.1,360,511,LAXEY,IMO0000000,WDK7354,37,,0,0,,,B
368083560,2022-12-08T00:00:09,29.55772,-94.46374,0.4,227.9,216,TOM GREEN,,WDK7348,52,12,23,10,2.6,57,A
368083560,2022-12-08T00:01:19,29.55764,-94.46378,0.1,179.4,216,TOM GREEN,,WDK7348,52,12,23,10,2.6,57,A
368083560,2022-12-08T00:02:28,29.55765,-94.46371,0.2,63.6,218,TOM GREEN,,WDK7348,52,12,23,10,2.6,57,A
368083560,2022-12-08T00:03:38,29.55766,-94.46365,0.2,160.4,219,TOM GREEN,,WDK7348,52,12,23,10,2.6,57,A
368083560,2022-12-08T00:04:49,29.5575,-94.46376,0.7,218.2,220,TOM GREEN,,WDK7348,52,12,23,10,2.6,57,A
368083540,2022-12-08T00:00:17,25.79491,-80.25275,0.4,254,511,FULL CIRCLE,IMO0000000,WDL7346,37,,28,7,,,B
368083540,2022-12-08T00:01:47,25.79483,-80.25255,0.7,145.7,511,FULL CIRCLE,IMO0000000,WDL7346,37,,28,7,,,B
368083540,2022-12-08T00:03:17,25.79474,-80.25247,0.8,273,511,FULL CIRCLE,IMO0000000,WDL7346,37,,28,7,,,B
368083540,2022-12-08T00:04:19,25.79478,-80.25247,0.3,268.4,511,FULL CIRCLE,IMO0000000,WDL7346,37,,28,7,,,B
368083540,2022-12-08T00:05:47,25.79457,-80.25239,0.6,141.6,511,FULL CIRCLE,IMO0000000,WDL7346,37,,28,7,,,B
368083470,2022-12-08T00:00:37,30.00015,-90.83449,0.1,36.2,351,RALPH C,,WDK7339,57,5,124,34,3.3,57,A
368083470,2022-12-08T00:03:38,30.00016,-90.83448,0,342.1,353,RALPH C,,WDK7339,57,5,124,34,3.3,57,A
368083470,2022-12-08T00:06:42,30.00016,-90.83445,0.1,342.1,350,RALPH C,,WDK7339,57,5,124,34,3.3,57,A
368083460,2022-12-08T00:01:54,25.90249,-80.13629,0.6,324.2,511,MAZE,IMO0000000,WDK7338,37,,20,8,,,B
368083460,2022-12-08T00:04:54,25.90249,-80.13628,0.1,330.3,511,MAZE,IMO0000000,WDK7338,37,,20,8,,,B
368083440,2022-12-08T00:00:01,40.6413,-80.41183,0,235.9,56,TAYLOR MARIE,,WDK7336,32,0,33,12,2.9,32,A
368083440,2022-12-08T00:01:11,40.64127,-80.41185,0,278.7,55,TAYLOR MARIE,,WDK7336,32,0,33,12,2.9,32,A
368083440,2022-12-08T00:03:00,40.6413,-80.41184,0,229.5,56,TAYLOR MARIE,,WDK7336,32,0,33,12,2.9,32,A
368083440,2022-12-08T00:04:01,40.64131,-80.41185,0,234.9,55,TAYLOR MARIE,,WDK7336,32,0,33,12,2.9,32,A
368083440,2022-12-08T00:05:11,40.64129,-80.41184,0,244.1,56,TAYLOR MARIE,,WDK7336,32,0,33,12,2.9,32,A
368083410,2022-12-08T00:04:50,27.81175,-97.40895,0,152.6,181,CONNOLLY M,IMO9882310,WDK7333,52,5,30,13,6.4,52,A
368083040,2022-12-08T00:00:00,33.94237,-91.02192,3.6,304.9,511,CITY OF PITTSBURGH,,WDC2658,31,12,288,34,3.1,57,A
368083040,2022-12-08T00:01:11,33.94304,-91.02304,3.4,292.1,511,CITY OF PITTSBURGH,,WDC2658,31,12,288,34,3.1,57,A
368083040,2022-12-08T00:02:20,33.94342,-91.02431,3.7,298.6,511,CITY OF PITTSBURGH,,WDC2658,31,12,288,34,3.1,57,A
368083040,2022-12-08T00:04:41,33.94444,-91.02696,3.8,290,511,CITY OF PITTSBURGH,,WDC2658,31,12,288,34,3.1,57,A
368083040,2022-12-08T00:03:30,33.94403,-91.0256,3.7,294.6,511,CITY OF PITTSBURGH,,WDC2658,31,12,288,34,3.1,57,A
368083040,2022-12-08T00:05:50,33.94476,-91.02836,3.8,280.5,511,CITY OF PITTSBURGH,,WDC2658,31,12,288,34,3.1,57,A
368083040,2022-12-08T00:07:01,33.94517,-91.02977,3.9,289.6,511,CITY OF PITTSBURGH,,WDC2658,31,12,288,34,3.1,57,A
368082980,2022-12-08T00:02:59,37.00754,-88.22674,0,360,511,THE BLESSING,IMO0000000,WDK7294,37,,16,5,,,B
368082980,2022-12-08T00:05:39,37.00755,-88.22673,0,360,511,THE BLESSING,IMO0000000,WDK7294,37,,16,5,,,B
368082340,2022-12-08T00:00:07,35.20822,-75.70294,0,139.4,138,RODANTHE,IMO9841112,WDK7223,65,0,53,18,4,65,A
368082340,2022-12-08T00:01:16,35.20822,-75.70298,0,139.4,138,RODANTHE,IMO9841112,WDK7223,65,0,53,18,4,65,A
368082340,2022-12-08T00:02:26,35.2082,-75.70296,0,139.4,138,RODANTHE,IMO9841112,WDK7223,65,0,53,18,4,65,A
368082340,2022-12-08T00:03:36,35.20821,-75.70297,0,139.4,138,RODANTHE,IMO9841112,WDK7223,65,0,53,18,4,65,A
368082340,2022-12-08T00:04:46,35.2082,-75.70297,0,139.4,138,RODANTHE,IMO9841112,WDK7223,65,0,53,18,4,65,A
368082340,2022-12-08T00:05:56,35.20821,-75.70295,0,139.4,138,RODANTHE,IMO9841112,WDK7223,65,0,53,18,4,65,A
368082070,2022-12-08T00:00:16,47.61636,-122.51107,0,324.4,511,EXCESSIVE,IMO0000000,WDK7194,36,,12,4,,,B
368082070,2022-12-08T00:03:16,47.61637,-122.51107,0,324.4,511,EXCESSIVE,IMO0000000,WDK7194,36,,12,4,,,B
368082070,2022-12-08T00:06:15,47.61637,-122.51105,0,324.4,511,EXCESSIVE,IMO0000000,WDK7194,36,,12,4,,,B
368081970,2022-12-08T00:00:09,30.15884,-93.32529,8.5,241.7,511,RALPH,,WDK7184,0,0,30,10,5.4,0,A
368081970,2022-12-08T00:01:28,30.15731,-93.32817,6.9,236,511,RALPH,,WDK7184,0,0,30,10,5.4,0,A
368081970,2022-12-08T00:02:39,30.15645,-93.33017,2,294.2,511,RALPH,,WDK7184,0,0,30,10,5.4,0,A
368081970,2022-12-08T00:03:49,30.15656,-93.33031,0,143.1,511,RALPH,,WDK7184,0,0,30,10,5.4,0,A
368081970,2022-12-08T00:04:58,30.15629,-93.33065,2.5,258.5,511,RALPH,,WDK7184,0,0,30,10,5.4,0,A
368081970,2022-12-08T00:06:28,30.15628,-93.33083,0,75.6,511,RALPH,,WDK7184,0,0,30,10,5.4,0,A
368081790,2022-12-08T00:01:35,32.71092,-117.23335,0,360,511,PEARL,IMO0000000,WDK7164,37,,20,6,,,B
368081790,2022-12-08T00:04:34,32.71091,-117.23334,0,360,511,PEARL,IMO0000000,WDK7164,37,,20,6,,,B
368081240,2022-12-08T00:00:36,27.78406,-82.76404,0,360,511,SALTY GATOR,IMO0000000,WDK7106,37,,13,4,,,B
368081240,2022-12-08T00:03:37,27.78406,-82.76405,0,360,511,SALTY GATOR,IMO0000000,WDK7106,37,,13,4,,,B
368081170,2022-12-08T00:00:06,36.84955,-76.31522,0,183.6,511,HUNTSMAN,,WDK7100,52,0,23,9,3,52,A
368081170,2022-12-08T00:01:16,36.84956,-76.31524,0,183.6,511,HUNTSMAN,,WDK7100,52,0,23,9,3,52,A
368081170,2022-12-08T00:02:25,36.84956,-76.31521,0,183.6,511,HUNTSMAN,,WDK7100,52,0,23,9,3,52,A
368081170,2022-12-08T00:03:36,36.84955,-76.31522,0,183.6,511,HUNTSMAN,,WDK7100,52,0,23,9,3,52,A
368081170,2022-12-08T00:05:55,36.84953,-76.31519,0,183.6,511,HUNTSMAN,,WDK7100,52,0,23,9,3,52,A
368081170,2022-12-08T00:04:45,36.84956,-76.31523,0,183.6,511,HUNTSMAN,,WDK7100,52,0,23,9,3,52,A
368081160,2022-12-08T00:00:01,40.77754,-73.942,0,143.8,209,TRAVERSITY,,WDK7099,60,0,29,8,2,60,A
368081160,2022-12-08T00:01:11,40.77755,-73.94201,0,314.1,209,TRAVERSITY,,WDK7099,60,0,29,8,2,60,A
368081160,2022-12-08T00:02:21,40.77754,-73.94202,0,126.4,209,TRAVERSITY,,WDK7099,60,0,29,8,2,60,A
368081160,2022-12-08T00:04:27,40.77211,-73.93852,7.8,151.4,164,TRAVERSITY,,WDK7099,60,0,29,8,2,60,A
368081160,2022-12-08T00:03:25,40.77728,-73.94105,17.6,141.5,146,TRAVERSITY,,WDK7099,60,0,29,8,2,60,A
368081160,2022-12-08T00:05:29,40.77127,-73.93611,4.6,46.2,35,TRAVERSITY,,WDK7099,60,0,29,8,2,60,A
368081160,2022-12-08T00:06:31,40.77163,-73.93586,0.1,107.9,8,TRAVERSITY,,WDK7099,60,0,29,8,2,60,A
368080950,2022-12-08T00:02:51,29.82964,-93.96218,0,48.8,172,JUSTIFY,,WDK7075,52,5,22,10,3.1,52,A
368080650,2022-12-08T00:01:59,46.80764,-90.81899,0,0,267,HACK NOYES,IMO0000000,WDK7042,30,,16,4,,,B
368080000,2022-12-08T00:00:20,29.64354,-91.11804,0,64.2,56,CINDY BROWN TIDE,IMO9418547,KCBE,90,5,81,17,4.8,99,A
368080000,2022-12-08T00:03:22,29.64352,-91.11804,0,64.2,56,CINDY BROWN TIDE,IMO9418547,KCBE,90,5,81,17,4.8,99,A
368080000,2022-12-08T00:06:23,29.64354,-91.11801,0,64.2,56,CINDY BROWN TIDE,IMO9418547,KCBE,90,5,81,17,4.8,99,A
368079780,2022-12-08T00:01:47,47.62958,-122.39123,0,262.1,511,SEA BEAR,IMO0000000,WDK6955,37,,15,5,,,B
368079780,2022-12-08T00:04:47,47.62959,-122.39123,0,262.1,511,SEA BEAR,IMO0000000,WDK6955,37,,15,5,,,B
368079550,2022-12-08T00:00:51,26.09643,-80.16052,0,360,511,WARPATH,IMO0000000,WDK6932,37,,0,0,,,B
368079550,2022-12-08T00:03:59,26.09644,-80.16052,0,360,511,WARPATH,IMO0000000,WDK6932,37,,0,0,,,B
368079550,2022-12-08T00:06:30,26.09645,-80.16052,0,360,511,WARPATH,IMO0000000,WDK6932,37,,0,0,,,B
368079240,2022-12-08T00:02:21,32.75248,-79.89891,0,226,511,R/V LADY LISA,IMO0000000,WDK6902,37,,27,10,,,B
368079130,2022-12-08T00:00:27,45.72999,-122.85783,5.5,27.3,3,BOAT,IMO0000000,WDK6890,37,,15,5,,,B
368079130,2022-12-08T00:01:28,45.73136,-122.85677,5.5,27.7,3,BOAT,IMO0000000,WDK6890,37,,15,5,,,B
368079130,2022-12-08T00:02:29,45.73267,-122.85556,5.5,47.4,45,BOAT,IMO0000000,WDK6890,37,,15,5,,,B
368079130,2022-12-08T00:03:57,45.73399,-122.85288,5.5,59.5,36,BOAT,IMO0000000,WDK6890,37,,15,5,,,B
368079130,2022-12-08T00:04:58,45.73455,-122.8512,4.2,63.6,39,BOAT,IMO0000000,WDK6890,37,,15,5,,,B
368079000,2022-12-08T00:00:18,29.68571,-91.1001,0,305.8,184,SEA SCOUT,IMO9601120,WDG2181,90,3,40,10,2,38,A
368079000,2022-12-08T00:01:27,29.6857,-91.10011,0,308.7,184,SEA SCOUT,IMO9601120,WDG2181,90,3,40,10,2,38,A
368079000,2022-12-08T00:02:38,29.68571,-91.1001,0,337.7,184,SEA SCOUT,IMO9601120,WDG2181,90,3,40,10,2,38,A
368079000,2022-12-08T00:03:47,29.6857,-91.1001,0,274.4,184,SEA SCOUT,IMO9601120,WDG2181,90,3,40,10,2,38,A
368079000,2022-12-08T00:06:08,29.6857,-91.10009,0,312.1,184,SEA SCOUT,IMO9601120,WDG2181,90,3,40,10,2,38,A
368079000,2022-12-08T00:04:58,29.6857,-91.1001,0,290.8,184,SEA SCOUT,IMO9601120,WDG2181,90,3,40,10,2,38,A
368078970,2022-12-08T00:00:46,30.28097,-87.67648,0,360,511,SUNNY TUG,IMO0000000,WDL9523,37,,9,4,,,B
368078970,2022-12-08T00:06:38,30.28098,-87.67648,0,360,511,SUNNY TUG,IMO0000000,WDL9523,37,,9,4,,,B
368078940,2022-12-08T00:03:53,34.24547,-77.95163,0,360,511,COUNTING STARS,IMO0000000,WDK6872,36,,14,7,,,B
368078850,2022-12-08T00:00:03,27.84633,-97.22522,0,305.3,232,SIGNET AMERICA,IMO9430492,WDK6862,52,0,30,12,5.2,52,A
368078850,2022-12-08T00:01:12,27.84633,-97.22519,0,315,232,SIGNET AMERICA,IMO9430492,WDK6862,52,0,30,12,5.2,52,A
368078850,2022-12-08T00:02:33,27.84635,-97.22518,0,309.4,232,SIGNET AMERICA,IMO9430492,WDK6862,52,0,30,12,5.2,52,A
368078850,2022-12-08T00:04:52,27.84633,-97.22522,0,316.3,235,SIGNET AMERICA,IMO9430492,WDK6862,52,0,30,12,5.2,52,A
368078850,2022-12-08T00:03:42,27.84638,-97.22517,0,314.7,234,SIGNET AMERICA,IMO9430492,WDK6862,52,0,30,12,5.2,52,A
368078850,2022-12-08T00:06:03,27.84631,-97.2252,0,315,235,SIGNET AMERICA,IMO9430492,WDK6862,52,0,30,12,5.2,52,A
368078850,2022-12-08T00:07:12,27.8463,-97.2252,0,305.7,234,SIGNET AMERICA,IMO9430492,WDK6862,52,0,30,12,5.2,52,A
368078690,2022-12-08T00:01:00,29.56019,-94.46043,0.4,232,240,CROCKETT,IMO1292803,WDK6848,57,12,119,17,2.8,57,A
368078690,2022-12-08T00:02:10,29.5601,-94.46056,0.4,232.7,241,CROCKETT,IMO1292803,WDK6848,57,12,119,17,2.8,57,A
368078690,2022-12-08T00:03:19,29.56009,-94.46059,0.1,226.7,240,CROCKETT,IMO1292803,WDK6848,57,12,119,17,2.8,57,A
368078690,2022-12-08T00:04:30,29.56008,-94.46062,0.2,226.7,239,CROCKETT,IMO1292803,WDK6848,57,12,119,17,2.8,57,A
368078690,2022-12-08T00:05:40,29.56001,-94.4606,0.1,155.9,241,CROCKETT,IMO1292803,WDK6848,57,12,119,17,2.8,57,A
368078690,2022-12-08T00:06:49,29.56003,-94.46062,0.2,155.9,239,CROCKETT,IMO1292803,WDK6848,57,12,119,17,2.8,57,A
368078680,2022-12-08T00:00:01,30.34195,-88.50763,0,202.7,284,ERIC SWENDSEN,IMO1292802,WDK6846,57,12,211,18,3.1,57,A
368078680,2022-12-08T00:01:11,30.34195,-88.50763,0,202.7,284,ERIC SWENDSEN,IMO1292802,WDK6846,57,12,211,18,3.1,57,A
368078680,2022-12-08T00:02:21,30.34196,-88.50764,0,202.7,283,ERIC SWENDSEN,IMO1292802,WDK6846,57,12,211,18,3.1,57,A
368078680,2022-12-08T00:03:31,30.34193,-88.50766,0,202.7,283,ERIC SWENDSEN,IMO1292802,WDK6846,57,12,211,18,3.1,57,A
368078680,2022-12-08T00:05:42,30.34196,-88.50761,0,202.7,284,ERIC SWENDSEN,IMO1292802,WDK6846,57,12,211,18,3.1,57,A
368078680,2022-12-08T00:04:41,30.34195,-88.50766,0,202.7,284,ERIC SWENDSEN,IMO1292802,WDK6846,57,12,211,18,3.1,57,A
368078680,2022-12-08T00:06:50,30.34193,-88.50763,0,202.7,284,ERIC SWENDSEN,IMO1292802,WDK6846,57,12,211,18,3.1,57,A
368078670,2022-12-08T00:00:02,29.91524,-90.13456,7.5,297.8,311,SANDRA LEIGH IVEY,,WDK6845,52,12,28,12,2.9,57,A
368078670,2022-12-08T00:01:05,29.91636,-90.13659,6.9,306.7,325,SANDRA LEIGH IVEY,,WDK6845,52,12,28,12,2.9,57,A
368078670,2022-12-08T00:02:15,29.91799,-90.13827,6.9,326,336,SANDRA LEIGH IVEY,,WDK6845,52,12,28,12,2.9,57,A
368078670,2022-12-08T00:03:18,29.91976,-90.13947,7,333.9,346,SANDRA LEIGH IVEY,,WDK6845,52,12,28,12,2.9,57,A
368078670,2022-12-08T00:04:26,29.92183,-90.14023,7.1,347.9,354,SANDRA LEIGH IVEY,,WDK6845,52,12,28,12,2.9,57,A
368078670,2022-12-08T00:06:35,29.92622,-90.14067,7.6,358,2,SANDRA LEIGH IVEY,,WDK6845,52,12,28,12,2.9,57,A
368078580,2022-12-08T00:00:04,47.30264,-122.50821,0,360,511,RHAPSODY,IMO0000000,WDK6836,37,,23,6,,,B
368078580,2022-12-08T00:03:03,47.30265,-122.50822,0,360,511,RHAPSODY,IMO0000000,WDK6836,37,,23,6,,,B
368078580,2022-12-08T00:06:04,47.30262,-122.50822,0,360,511,RHAPSODY,IMO0000000,WDK6836,37,,23,6,,,B
368078540,2022-12-08T00:00:01,38.97308,-76.48282,0.1,360,511,RECOVERY ROOM,IMO0000000,,37,,0,0,,,B
368078540,2022-12-08T00:02:59,38.97311,-76.48282,0,360,511,RECOVERY ROOM,IMO0000000,,37,,0,0,,,B
368078470,2022-12-08T00:01:55,39.99551,-74.14841,0,102.9,67,R/V MORGAN,IMO0000000,WDK6824,33,,13,4,,,B
368078470,2022-12-08T00:04:58,39.9955,-74.14843,0,102.9,68,R/V MORGAN,IMO0000000,WDK6824,33,,13,4,,,B
368078150,2022-12-08T00:06:02,26.89234,-80.07321,5.8,88.9,511,HERO,IMO0000000,WDK6793,37,,13,4,,,B
368078120,2022-12-08T00:00:09,27.82066,-97.20334,0,30.3,101,SIGNET COURAGEOUS,IMO9430507,WDK6790,52,0,30,12,0,52,A
368078120,2022-12-08T00:01:19,27.82066,-97.20336,0,331.9,101,SIGNET COURAGEOUS,IMO9430507,WDK6790,52,0,30,12,0,52,A
368078120,2022-12-08T00:02:28,27.82066,-97.20335,0,107.2,101,SIGNET COURAGEOUS,IMO9430507,WDK6790,52,0,30,12,0,52,A
368078120,2022-12-08T00:03:29,27.82066,-97.20337,0,306.2,101,SIGNET COURAGEOUS,IMO9430507,WDK6790,52,0,30,12,0,52,A
368078120,2022-12-08T00:04:39,27.82066,-97.20336,0,190,101,SIGNET COURAGEOUS,IMO9430507,WDK6790,52,0,30,12,0,52,A
368078120,2022-12-08T00:05:48,27.82065,-97.20336,0.1,264.6,101,SIGNET COURAGEOUS,IMO9430507,WDK6790,52,0,30,12,0,52,A
368077970,2022-12-08T00:02:10,29.42729,-94.71537,0,246.9,78,KARNES,IMO1250883,WDK6777,57,5,207,18,3.4,57,A
368077920,2022-12-08T00:00:02,36.91765,-76.34829,0.1,109.1,251,RANGER,IMO159000000,WDK6772,52,0,21,10,2.2,52,A
368077920,2022-12-08T00:01:11,36.91764,-76.3483,0,150.7,245,RANGER,IMO159000000,WDK6772,52,0,21,10,2.2,52,A
368077920,2022-12-08T00:02:20,36.91764,-76.3483,0,110.2,254,RANGER,IMO159000000,WDK6772,52,0,21,10,2.2,52,A
368077920,2022-12-08T00:03:31,36.91764,-76.3483,0.1,195,252,RANGER,IMO159000000,WDK6772,52,0,21,10,2.2,52,A
368077920,2022-12-08T00:04:42,36.91764,-76.3483,0.1,330.6,250,RANGER,IMO159000000,WDK6772,52,0,21,10,2.2,52,A
368077920,2022-12-08T00:07:00,36.91764,-76.34829,0,109.1,253,RANGER,IMO159000000,WDK6772,52,0,21,10,2.2,52,A
368077830,2022-12-08T00:00:00,30.08212,-93.28477,3.5,125.1,126,INDEPENDENCE,,WDK6764,0,15,0,0,2.8,0,A
368077830,2022-12-08T00:01:10,30.08148,-93.2837,3.6,123.6,129,INDEPENDENCE,,WDK6764,0,15,0,0,2.8,0,A
368077830,2022-12-08T00:02:21,30.08074,-93.2826,3.7,129.1,130,INDEPENDENCE,,WDK6764,0,15,0,0,2.8,0,A
368077830,2022-12-08T00:03:30,30.07998,-93.28152,3.8,128.3,130,INDEPENDENCE,,WDK6764,0,15,0,0,2.8,0,A
368077830,2022-12-08T00:04:31,30.07933,-93.28054,3.8,129.2,130,INDEPENDENCE,,WDK6764,0,15,0,0,2.8,0,A
